agent,session,episode,score,epsilon,beta
dqn_agent_1_2,0,467,16.0,0.09672876157528969,0
dqn_agent_1_2,0,468,14.0,0.09624511776741324,0
dqn_agent_1_2,0,469,16.0,0.09576389217857617,0
dqn_agent_1_2,0,470,6.0,0.09528507271768329,0
dqn_agent_1_2,0,471,12.0,0.09480864735409487,0
dqn_agent_1_2,0,472,10.0,0.0943346041173244,0
dqn_agent_1_2,0,473,11.0,0.09386293109673778,0
dqn_agent_1_2,0,474,14.0,0.09339361644125409,0
dqn_agent_1_2,0,475,13.0,0.09292664835904782,0
dqn_agent_1_2,0,476,6.0,0.09246201511725258,0
dqn_agent_1_2,0,477,8.0,0.09199970504166631,0
dqn_agent_1_2,0,478,9.0,0.09153970651645797,0
dqn_agent_1_2,0,479,9.0,0.09108200798387568,0
dqn_agent_1_2,0,480,13.0,0.0906265979439563,0
dqn_agent_1_2,0,481,15.0,0.09017346495423652,0
dqn_agent_1_2,0,482,12.0,0.08972259762946533,0
dqn_agent_1_2,0,483,13.0,0.089273984641318,0
dqn_agent_1_2,0,484,14.0,0.0888276147181114,0
dqn_agent_1_2,0,485,12.0,0.08838347664452084,0
dqn_agent_1_2,0,486,11.0,0.08794155926129824,0
dqn_agent_1_2,0,487,15.0,0.08750185146499175,0
dqn_agent_1_2,0,488,10.0,0.08706434220766679,0
dqn_agent_1_2,0,489,10.0,0.08662902049662846,0
dqn_agent_1_2,0,490,7.0,0.08619587539414532,0
dqn_agent_1_2,0,491,10.0,0.08576489601717459,0
dqn_agent_1_2,0,492,13.0,0.08533607153708872,0
dqn_agent_1_2,0,493,15.0,0.08490939117940327,0
dqn_agent_1_2,0,494,9.0,0.08448484422350626,0
dqn_agent_1_2,0,495,14.0,0.08406242000238873,0
dqn_agent_1_2,0,496,15.0,0.08364210790237678,0
dqn_agent_1_2,0,497,14.0,0.0832238973628649,0
dqn_agent_1_2,0,498,4.0,0.08280777787605056,0
dqn_agent_1_2,0,499,13.0,0.08239373898667031,0
dqn_agent_1_2,0,500,9.0,0.08198177029173696,0
dqn_agent_1_2,0,501,14.0,0.08157186144027828,0
dqn_agent_1_2,0,502,12.0,0.0811640021330769,0
dqn_agent_1_2,0,503,16.0,0.08075818212241151,0
dqn_agent_1_2,0,504,16.0,0.08035439121179945,0
dqn_agent_1_2,0,505,15.0,0.07995261925574046,0
dqn_agent_1_2,0,506,14.0,0.07955285615946175,0
dqn_agent_1_2,0,507,17.0,0.07915509187866444,0
dqn_agent_1_2,0,508,12.0,0.07875931641927113,0
dqn_agent_1_2,0,509,15.0,0.07836551983717477,0
dqn_agent_1_2,0,510,18.0,0.07797369223798889,0
dqn_agent_1_2,0,511,18.0,0.07758382377679894,0
dqn_agent_1_2,0,512,13.0,0.07719590465791494,0
dqn_agent_1_2,0,513,12.0,0.07680992513462537,0
dqn_agent_1_2,0,514,14.0,0.07642587550895225,0
dqn_agent_1_2,0,515,14.0,0.07604374613140748,0
dqn_agent_1_2,0,516,11.0,0.07566352740075044,0
dqn_agent_1_2,0,517,12.0,0.07528520976374668,0
dqn_agent_1_2,0,518,18.0,0.07490878371492794,0
dqn_agent_1_2,0,519,19.0,0.0745342397963533,0
dqn_agent_1_2,0,520,11.0,0.07416156859737154,0
dqn_agent_1_2,0,521,16.0,0.07379076075438468,0
dqn_agent_1_2,0,522,6.0,0.07342180695061275,0
dqn_agent_1_2,0,523,14.0,0.07305469791585968,0
dqn_agent_1_2,0,524,15.0,0.07268942442628039,0
dqn_agent_1_2,0,525,16.0,0.07232597730414898,0
dqn_agent_1_2,0,526,10.0,0.07196434741762824,0
dqn_agent_1_2,0,527,20.0,0.0716045256805401,0
dqn_agent_1_2,0,528,12.0,0.0712465030521374,0
dqn_agent_1_2,0,529,19.0,0.0708902705368767,0
dqn_agent_1_2,0,530,9.0,0.07053581918419231,0
dqn_agent_1_2,0,531,9.0,0.07018314008827135,0
dqn_agent_1_2,0,532,23.0,0.06983222438783,0
dqn_agent_1_2,0,533,8.0,0.06948306326589085,0
dqn_agent_1_2,0,534,10.0,0.0691356479495614,0
dqn_agent_1_2,0,535,19.0,0.06878996970981359,0
dqn_agent_1_2,0,536,14.0,0.06844601986126451,0
dqn_agent_1_2,0,537,14.0,0.06810378976195819,0
dqn_agent_1_2,0,538,11.0,0.0677632708131484,0
dqn_agent_1_2,0,539,14.0,0.06742445445908266,0
dqn_agent_1_2,0,540,10.0,0.06708733218678724,0
dqn_agent_1_2,0,541,15.0,0.0667518955258533,0
dqn_agent_1_2,0,542,11.0,0.06641813604822402,0
dqn_agent_1_2,0,543,14.0,0.0660860453679829,0
dqn_agent_1_2,0,544,7.0,0.06575561514114299,0
dqn_agent_1_2,0,545,11.0,0.06542683706543727,0
dqn_agent_1_2,0,546,14.0,0.06509970288011008,0
dqn_agent_1_2,0,547,8.0,0.06477420436570952,0
dqn_agent_1_2,0,548,15.0,0.06445033334388098,0
dqn_agent_1_2,0,549,16.0,0.06412808167716157,0
dqn_agent_1_2,0,550,15.0,0.06380744126877576,0
dqn_agent_1_2,0,551,2.0,0.06348840406243188,0
dqn_agent_1_2,0,552,16.0,0.06317096204211972,0
dqn_agent_1_2,0,553,12.0,0.06285510723190912,0
dqn_agent_1_2,0,554,11.0,0.06254083169574957,0
dqn_agent_1_2,0,555,13.0,0.062228127537270826,0
dqn_agent_1_2,0,556,10.0,0.06191698689958447,0
dqn_agent_1_2,0,557,17.0,0.061607401965086545,0
dqn_agent_1_2,0,558,16.0,0.06129936495526111,0
dqn_agent_1_2,0,559,13.0,0.0609928681304848,0
dqn_agent_1_2,0,560,11.0,0.060687903789832374,0
dqn_agent_1_2,0,561,14.0,0.06038446427088321,0
dqn_agent_1_2,0,562,18.0,0.06008254194952879,0
dqn_agent_1_2,0,563,9.0,0.05978212923978115,0
dqn_agent_1_2,0,564,7.0,0.05948321859358224,0
dqn_agent_1_2,0,565,11.0,0.05918580250061433,0
dqn_agent_1_2,0,566,17.0,0.058889873488111255,0
dqn_agent_1_2,0,567,10.0,0.058595424120670696,0
dqn_agent_1_2,0,568,13.0,0.05830244700006734,0
dqn_agent_1_2,0,569,12.0,0.058010934765067,0
dqn_agent_1_2,0,570,9.0,0.05772088009124167,0
dqn_agent_1_2,0,571,16.0,0.05743227569078546,0
dqn_agent_1_2,0,572,12.0,0.05714511431233153,0
dqn_agent_1_2,0,573,14.0,0.05685938874076987,0
dqn_agent_1_2,0,574,14.0,0.056575091797066025,0
dqn_agent_1_2,0,575,10.0,0.056292216338080694,0
dqn_agent_1_2,0,576,9.0,0.05601075525639029,0
dqn_agent_1_2,0,577,18.0,0.05573070148010834,0
dqn_agent_1_2,0,578,10.0,0.0554520479727078,0
dqn_agent_1_2,0,579,14.0,0.05517478773284426,0
dqn_agent_1_2,0,580,13.0,0.05489891379418004,0
dqn_agent_1_2,0,581,15.0,0.05462441922520914,0
dqn_agent_1_2,0,582,9.0,0.0543512971290831,0
dqn_agent_1_2,0,583,10.0,0.05407954064343768,0
dqn_agent_1_2,0,584,3.0,0.05380914294022049,0
dqn_agent_1_2,0,585,8.0,0.05354009722551939,0
dqn_agent_1_2,0,586,5.0,0.05327239673939179,0
dqn_agent_1_2,0,587,15.0,0.053006034755694834,0
dqn_agent_1_2,0,588,12.0,0.052741004581916356,0
dqn_agent_1_2,0,589,20.0,0.052477299559006776,0
dqn_agent_1_2,0,590,16.0,0.052214913061211746,0
dqn_agent_1_2,0,591,10.0,0.05195383849590569,0
dqn_agent_1_2,0,592,12.0,0.05169406930342616,0
dqn_agent_1_2,0,593,10.0,0.05143559895690903,0
dqn_agent_1_2,0,594,13.0,0.051178420962124486,0
dqn_agent_1_2,0,595,14.0,0.05092252885731386,0
dqn_agent_1_2,0,596,15.0,0.05066791621302729,0
dqn_agent_1_2,0,597,8.0,0.05041457663196215,0
dqn_agent_1_2,0,598,16.0,0.050162503748802344,0
dqn_agent_1_2,0,599,20.0,0.049911691230058335,0
dqn_agent_1_2,0,600,9.0,0.04966213277390804,0
dqn_agent_1_2,0,601,14.0,0.0494138221100385,0
dqn_agent_1_2,0,602,14.0,0.04916675299948831,0
dqn_agent_1_2,0,603,14.0,0.04892091923449087,0
dqn_agent_1_2,0,604,7.0,0.04867631463831842,0
dqn_agent_1_2,0,605,12.0,0.048432933065126825,0
dqn_agent_1_2,0,606,11.0,0.048190768399801194,0
dqn_agent_1_2,0,607,10.0,0.04794981455780219,0
dqn_agent_1_2,0,608,16.0,0.04771006548501318,0
dqn_agent_1_2,0,609,10.0,0.047471515157588115,0
dqn_agent_1_2,0,610,16.0,0.047234157581800176,0
dqn_agent_1_2,0,611,17.0,0.046997986793891174,0
dqn_agent_1_2,0,612,8.0,0.04676299685992172,0
dqn_agent_1_2,0,613,8.0,0.04652918187562211,0
dqn_agent_1_2,0,614,15.0,0.046296535966244,0
dqn_agent_1_2,0,615,13.0,0.046065053286412784,0
dqn_agent_1_2,0,616,15.0,0.04583472801998072,0
dqn_agent_1_2,0,617,16.0,0.045605554379880814,0
dqn_agent_1_2,0,618,14.0,0.04537752660798141,0
dqn_agent_1_2,0,619,15.0,0.0451506389749415,0
dqn_agent_1_2,0,620,10.0,0.044924885780066794,0
dqn_agent_1_2,0,621,5.0,0.04470026135116646,0
dqn_agent_1_2,0,622,12.0,0.04447676004441063,0
dqn_agent_1_2,0,623,7.0,0.04425437624418858,0
dqn_agent_1_2,0,624,14.0,0.04403310436296763,0
dqn_agent_1_2,0,625,12.0,0.043812938841152796,0
dqn_agent_1_2,0,626,12.0,0.04359387414694703,0
dqn_agent_1_2,0,627,15.0,0.043375904776212296,0
dqn_agent_1_2,0,628,15.0,0.043159025252331236,0
dqn_agent_1_2,0,629,20.0,0.04294323012606958,0
dqn_agent_1_2,0,630,14.0,0.04272851397543923,0
dqn_agent_1_2,0,631,19.0,0.04251487140556204,0
dqn_agent_1_2,0,632,17.0,0.04230229704853423,0
dqn_agent_1_2,0,633,14.0,0.04209078556329156,0
dqn_agent_1_2,0,634,15.0,0.0418803316354751,0
dqn_agent_1_2,0,635,11.0,0.041670929977297724,0
dqn_agent_1_2,0,636,17.0,0.04146257532741124,0
dqn_agent_1_2,0,637,17.0,0.04125526245077418,0
dqn_agent_1_2,0,638,14.0,0.04104898613852031,0
dqn_agent_1_2,0,639,13.0,0.04084374120782771,0
dqn_agent_1_2,0,640,16.0,0.04063952250178857,0
dqn_agent_1_2,0,641,14.0,0.04043632488927963,0
dqn_agent_1_2,0,642,18.0,0.04023414326483323,0
dqn_agent_1_2,0,643,12.0,0.040032972548509065,0
dqn_agent_1_2,0,644,13.0,0.03983280768576652,0
dqn_agent_1_2,0,645,7.0,0.03963364364733769,0
dqn_agent_1_2,0,646,14.0,0.039435475429100995,0
dqn_agent_1_2,0,647,15.0,0.03923829805195549,0
dqn_agent_1_2,0,648,17.0,0.03904210656169572,0
dqn_agent_1_2,0,649,15.0,0.03884689602888724,0
dqn_agent_1_2,0,650,12.0,0.0386526615487428,0
dqn_agent_1_2,0,651,14.0,0.03845939824099909,0
dqn_agent_1_2,0,652,8.0,0.03826710124979409,0
dqn_agent_1_2,0,653,19.0,0.038075765743545126,0
dqn_agent_1_2,0,654,14.0,0.0378853869148274,0
dqn_agent_1_2,0,655,18.0,0.03769595998025326,0
dqn_agent_1_2,1,1,0.0,1.0,0
dqn_agent_1_2,1,2,0.0,0.995,0
dqn_agent_1_2,1,3,0.0,0.990025,0
dqn_agent_1_2,1,4,2.0,0.985074875,0
dqn_agent_1_2,1,5,1.0,0.9801495006250001,0
dqn_agent_1_2,1,6,0.0,0.9752487531218751,0
dqn_agent_1_2,1,7,0.0,0.9703725093562657,0
dqn_agent_1_2,1,8,-2.0,0.9655206468094844,0
dqn_agent_1_2,1,9,-1.0,0.960693043575437,0
dqn_agent_1_2,1,10,1.0,0.9558895783575597,0
dqn_agent_1_2,1,11,2.0,0.9511101304657719,0
dqn_agent_1_2,1,12,0.0,0.946354579813443,0
dqn_agent_1_2,1,13,-3.0,0.9416228069143757,0
dqn_agent_1_2,1,14,0.0,0.9369146928798039,0
dqn_agent_1_2,1,15,0.0,0.9322301194154049,0
dqn_agent_1_2,1,16,2.0,0.9275689688183278,0
dqn_agent_1_2,1,17,1.0,0.9229311239742362,0
dqn_agent_1_2,1,18,1.0,0.918316468354365,0
dqn_agent_1_2,1,19,-1.0,0.9137248860125932,0
dqn_agent_1_2,1,20,2.0,0.9091562615825302,0
dqn_agent_1_2,1,21,0.0,0.9046104802746175,0
dqn_agent_1_2,1,22,0.0,0.9000874278732445,0
dqn_agent_1_2,1,23,-1.0,0.8955869907338783,0
dqn_agent_1_2,1,24,1.0,0.8911090557802088,0
dqn_agent_1_2,1,25,-1.0,0.8866535105013078,0
dqn_agent_1_2,1,26,0.0,0.8822202429488013,0
dqn_agent_1_2,1,27,-1.0,0.8778091417340573,0
dqn_agent_1_2,1,28,3.0,0.8734200960253871,0
dqn_agent_1_2,1,29,-1.0,0.8690529955452602,0
dqn_agent_1_2,1,30,0.0,0.8647077305675338,0
dqn_agent_1_2,1,31,-1.0,0.8603841919146962,0
dqn_agent_1_2,1,32,-1.0,0.8560822709551227,0
dqn_agent_1_2,1,33,1.0,0.851801859600347,0
dqn_agent_1_2,1,34,0.0,0.8475428503023453,0
dqn_agent_1_2,1,35,0.0,0.8433051360508336,0
dqn_agent_1_2,1,36,1.0,0.8390886103705794,0
dqn_agent_1_2,1,37,-2.0,0.8348931673187264,0
dqn_agent_1_2,1,38,0.0,0.8307187014821328,0
dqn_agent_1_2,1,39,1.0,0.8265651079747222,0
dqn_agent_1_2,1,40,0.0,0.8224322824348486,0
dqn_agent_1_2,1,41,0.0,0.8183201210226743,0
dqn_agent_1_2,1,42,-1.0,0.8142285204175609,0
dqn_agent_1_2,1,43,2.0,0.810157377815473,0
dqn_agent_1_2,1,44,1.0,0.8061065909263957,0
dqn_agent_1_2,1,45,0.0,0.8020760579717637,0
dqn_agent_1_2,1,46,2.0,0.798065677681905,0
dqn_agent_1_2,1,47,0.0,0.7940753492934954,0
dqn_agent_1_2,1,48,-1.0,0.7901049725470279,0
dqn_agent_1_2,1,49,0.0,0.7861544476842928,0
dqn_agent_1_2,1,50,3.0,0.7822236754458713,0
dqn_agent_1_2,1,51,1.0,0.778312557068642,0
dqn_agent_1_2,1,52,0.0,0.7744209942832988,0
dqn_agent_1_2,1,53,1.0,0.7705488893118823,0
dqn_agent_1_2,1,54,0.0,0.7666961448653229,0
dqn_agent_1_2,1,55,-1.0,0.7628626641409962,0
dqn_agent_1_2,1,56,0.0,0.7590483508202912,0
dqn_agent_1_2,1,57,0.0,0.7552531090661897,0
dqn_agent_1_2,1,58,0.0,0.7514768435208588,0
dqn_agent_1_2,1,59,1.0,0.7477194593032545,0
dqn_agent_1_2,1,60,-1.0,0.7439808620067382,0
dqn_agent_1_2,1,61,-2.0,0.7402609576967045,0
dqn_agent_1_2,1,62,0.0,0.736559652908221,0
dqn_agent_1_2,1,63,0.0,0.7328768546436799,0
dqn_agent_1_2,1,64,0.0,0.7292124703704616,0
dqn_agent_1_2,1,65,0.0,0.7255664080186093,0
dqn_agent_1_2,1,66,1.0,0.7219385759785162,0
dqn_agent_1_2,1,67,-1.0,0.7183288830986236,0
dqn_agent_1_2,1,68,0.0,0.7147372386831305,0
dqn_agent_1_2,1,69,0.0,0.7111635524897149,0
dqn_agent_1_2,1,70,3.0,0.7076077347272662,0
dqn_agent_1_2,1,71,1.0,0.7040696960536299,0
dqn_agent_1_2,1,72,0.0,0.7005493475733617,0
dqn_agent_1_2,1,73,1.0,0.697046600835495,0
dqn_agent_1_2,1,74,1.0,0.6935613678313175,0
dqn_agent_1_2,1,75,2.0,0.6900935609921609,0
dqn_agent_1_2,1,76,2.0,0.6866430931872001,0
dqn_agent_1_2,1,77,4.0,0.6832098777212641,0
dqn_agent_1_2,1,78,0.0,0.6797938283326578,0
dqn_agent_1_2,1,79,1.0,0.6763948591909945,0
dqn_agent_1_2,1,80,1.0,0.6730128848950395,0
dqn_agent_1_2,1,81,2.0,0.6696478204705644,0
dqn_agent_1_2,1,82,0.0,0.6662995813682115,0
dqn_agent_1_2,1,83,-1.0,0.6629680834613705,0
dqn_agent_1_2,1,84,1.0,0.6596532430440636,0
dqn_agent_1_2,1,85,2.0,0.6563549768288433,0
dqn_agent_1_2,1,86,1.0,0.653073201944699,0
dqn_agent_1_2,1,87,0.0,0.6498078359349755,0
dqn_agent_1_2,1,88,1.0,0.6465587967553006,0
dqn_agent_1_2,1,89,0.0,0.6433260027715241,0
dqn_agent_1_2,1,90,3.0,0.6401093727576664,0
dqn_agent_1_2,1,91,1.0,0.6369088258938781,0
dqn_agent_1_2,1,92,1.0,0.6337242817644086,0
dqn_agent_1_2,1,93,0.0,0.6305556603555866,0
dqn_agent_1_2,1,94,-2.0,0.6274028820538087,0
dqn_agent_1_2,1,95,0.0,0.6242658676435396,0
dqn_agent_1_2,1,96,0.0,0.6211445383053219,0
dqn_agent_1_2,1,97,0.0,0.6180388156137953,0
dqn_agent_1_2,1,98,2.0,0.6149486215357263,0
dqn_agent_1_2,1,99,-1.0,0.6118738784280476,0
dqn_agent_1_2,1,100,1.0,0.6088145090359074,0
dqn_agent_1_2,1,101,2.0,0.6057704364907278,0
dqn_agent_1_2,1,102,-1.0,0.6027415843082742,0
dqn_agent_1_2,1,103,0.0,0.5997278763867329,0
dqn_agent_1_2,1,104,-1.0,0.5967292370047992,0
dqn_agent_1_2,1,105,1.0,0.5937455908197752,0
dqn_agent_1_2,1,106,1.0,0.5907768628656763,0
dqn_agent_1_2,1,107,2.0,0.5878229785513479,0
dqn_agent_1_2,1,108,-1.0,0.5848838636585911,0
dqn_agent_1_2,1,109,1.0,0.5819594443402982,0
dqn_agent_1_2,1,110,4.0,0.5790496471185967,0
dqn_agent_1_2,1,111,2.0,0.5761543988830038,0
dqn_agent_1_2,1,112,1.0,0.5732736268885887,0
dqn_agent_1_2,1,113,1.0,0.5704072587541458,0
dqn_agent_1_2,1,114,-1.0,0.567555222460375,0
dqn_agent_1_2,1,115,2.0,0.5647174463480732,0
dqn_agent_1_2,1,116,0.0,0.5618938591163328,0
dqn_agent_1_2,1,117,2.0,0.5590843898207511,0
dqn_agent_1_2,1,118,0.0,0.5562889678716474,0
dqn_agent_1_2,1,119,3.0,0.5535075230322891,0
dqn_agent_1_2,1,120,1.0,0.5507399854171277,0
dqn_agent_1_2,1,121,3.0,0.547986285490042,0
dqn_agent_1_2,1,122,0.0,0.5452463540625918,0
dqn_agent_1_2,1,123,1.0,0.5425201222922789,0
dqn_agent_1_2,1,124,0.0,0.5398075216808175,0
dqn_agent_1_2,1,125,3.0,0.5371084840724134,0
dqn_agent_1_2,1,126,0.0,0.5344229416520513,0
dqn_agent_1_2,1,127,3.0,0.531750826943791,0
dqn_agent_1_2,1,128,3.0,0.5290920728090721,0
dqn_agent_1_2,1,129,1.0,0.5264466124450268,0
dqn_agent_1_2,1,130,0.0,0.5238143793828016,0
dqn_agent_1_2,1,131,0.0,0.5211953074858876,0
dqn_agent_1_2,1,132,0.0,0.5185893309484582,0
dqn_agent_1_2,1,133,3.0,0.5159963842937159,0
dqn_agent_1_2,1,134,2.0,0.5134164023722473,0
dqn_agent_1_2,1,135,0.0,0.510849320360386,0
dqn_agent_1_2,1,136,4.0,0.5082950737585841,0
dqn_agent_1_2,1,137,0.0,0.5057535983897912,0
dqn_agent_1_2,1,138,4.0,0.5032248303978422,0
dqn_agent_1_2,1,139,2.0,0.500708706245853,0
dqn_agent_1_2,1,140,2.0,0.4982051627146237,0
dqn_agent_1_2,1,141,5.0,0.49571413690105054,0
dqn_agent_1_2,1,142,6.0,0.4932355662165453,0
dqn_agent_1_2,1,143,4.0,0.4907693883854626,0
dqn_agent_1_2,1,144,4.0,0.4883155414435353,0
dqn_agent_1_2,1,145,3.0,0.4858739637363176,0
dqn_agent_1_2,1,146,6.0,0.483444593917636,0
dqn_agent_1_2,1,147,3.0,0.4810273709480478,0
dqn_agent_1_2,1,148,7.0,0.47862223409330756,0
dqn_agent_1_2,1,149,2.0,0.47622912292284103,0
dqn_agent_1_2,1,150,3.0,0.4738479773082268,0
dqn_agent_1_2,1,151,1.0,0.47147873742168567,0
dqn_agent_1_2,1,152,9.0,0.46912134373457726,0
dqn_agent_1_2,1,153,2.0,0.46677573701590436,0
dqn_agent_1_2,1,154,2.0,0.46444185833082485,0
dqn_agent_1_2,1,155,5.0,0.46211964903917074,0
dqn_agent_1_2,1,156,5.0,0.4598090507939749,0
dqn_agent_1_2,1,157,-1.0,0.457510005540005,0
dqn_agent_1_2,1,158,2.0,0.45522245551230495,0
dqn_agent_1_2,1,159,6.0,0.4529463432347434,0
dqn_agent_1_2,1,160,0.0,0.4506816115185697,0
dqn_agent_1_2,1,161,3.0,0.4484282034609769,0
dqn_agent_1_2,1,162,6.0,0.446186062443672,0
dqn_agent_1_2,1,163,2.0,0.4439551321314536,0
dqn_agent_1_2,1,164,1.0,0.4417353564707963,0
dqn_agent_1_2,1,165,7.0,0.43952667968844233,0
dqn_agent_1_2,1,166,4.0,0.43732904629000013,0
dqn_agent_1_2,1,167,2.0,0.4351424010585501,0
dqn_agent_1_2,1,168,4.0,0.43296668905325736,0
dqn_agent_1_2,1,169,5.0,0.43080185560799106,0
dqn_agent_1_2,1,170,9.0,0.4286478463299511,0
dqn_agent_1_2,1,171,3.0,0.42650460709830135,0
dqn_agent_1_2,1,172,5.0,0.42437208406280985,0
dqn_agent_1_2,1,173,3.0,0.4222502236424958,0
dqn_agent_1_2,1,174,3.0,0.42013897252428334,0
dqn_agent_1_2,1,175,5.0,0.4180382776616619,0
dqn_agent_1_2,1,176,2.0,0.4159480862733536,0
dqn_agent_1_2,1,177,5.0,0.41386834584198684,0
dqn_agent_1_2,1,178,2.0,0.4117990041127769,0
dqn_agent_1_2,1,179,1.0,0.40974000909221303,0
dqn_agent_1_2,1,180,5.0,0.40769130904675194,0
dqn_agent_1_2,1,181,1.0,0.40565285250151817,0
dqn_agent_1_2,1,182,0.0,0.4036245882390106,0
dqn_agent_1_2,1,183,7.0,0.4016064652978155,0
dqn_agent_1_2,1,184,4.0,0.3995984329713264,0
dqn_agent_1_2,1,185,7.0,0.3976004408064698,0
dqn_agent_1_2,1,186,5.0,0.39561243860243744,0
dqn_agent_1_2,1,187,7.0,0.3936343764094253,0
dqn_agent_1_2,1,188,4.0,0.39166620452737816,0
dqn_agent_1_2,1,189,6.0,0.3897078735047413,0
dqn_agent_1_2,1,190,3.0,0.3877593341372176,0
dqn_agent_1_2,1,191,7.0,0.3858205374665315,0
dqn_agent_1_2,1,192,6.0,0.38389143477919885,0
dqn_agent_1_2,1,193,6.0,0.3819719776053028,0
dqn_agent_1_2,1,194,4.0,0.3800621177172763,0
dqn_agent_1_2,1,195,4.0,0.37816180712868996,0
dqn_agent_1_2,1,196,5.0,0.37627099809304654,0
dqn_agent_1_2,1,197,5.0,0.3743896431025813,0
dqn_agent_1_2,1,198,3.0,0.37251769488706843,0
dqn_agent_1_2,1,199,3.0,0.3706551064126331,0
dqn_agent_1_2,1,200,8.0,0.36880183088056995,0
dqn_agent_1_2,1,201,6.0,0.3669578217261671,0
dqn_agent_1_2,1,202,4.0,0.36512303261753626,0
dqn_agent_1_2,1,203,3.0,0.3632974174544486,0
dqn_agent_1_2,1,204,5.0,0.3614809303671764,0
dqn_agent_1_2,1,205,5.0,0.3596735257153405,0
dqn_agent_1_2,1,206,7.0,0.3578751580867638,0
dqn_agent_1_2,1,207,8.0,0.35608578229633,0
dqn_agent_1_2,1,208,2.0,0.3543053533848483,0
dqn_agent_1_2,1,209,5.0,0.35253382661792404,0
dqn_agent_1_2,1,210,7.0,0.3507711574848344,0
dqn_agent_1_2,1,211,3.0,0.34901730169741024,0
dqn_agent_1_2,1,212,9.0,0.3472722151889232,0
dqn_agent_1_2,1,213,4.0,0.3455358541129786,0
dqn_agent_1_2,1,214,4.0,0.3438081748424137,0
dqn_agent_1_2,1,215,11.0,0.3420891339682016,0
dqn_agent_1_2,1,216,10.0,0.3403786882983606,0
dqn_agent_1_2,1,217,1.0,0.3386767948568688,0
dqn_agent_1_2,1,218,8.0,0.33698341088258443,0
dqn_agent_1_2,1,219,0.0,0.3352984938281715,0
dqn_agent_1_2,1,220,8.0,0.33362200135903064,0
dqn_agent_1_2,1,221,5.0,0.33195389135223546,0
dqn_agent_1_2,1,222,5.0,0.3302941218954743,0
dqn_agent_1_2,1,223,7.0,0.32864265128599696,0
dqn_agent_1_2,1,224,6.0,0.326999438029567,0
dqn_agent_1_2,1,225,4.0,0.3253644408394192,0
dqn_agent_1_2,1,226,9.0,0.3237376186352221,0
dqn_agent_1_2,1,227,2.0,0.322118930542046,0
dqn_agent_1_2,1,228,4.0,0.32050833588933575,0
dqn_agent_1_2,1,229,8.0,0.31890579420988907,0
dqn_agent_1_2,1,230,14.0,0.3173112652388396,0
dqn_agent_1_2,1,231,2.0,0.3157247089126454,0
dqn_agent_1_2,1,232,9.0,0.3141460853680822,0
dqn_agent_1_2,1,233,1.0,0.3125753549412418,0
dqn_agent_1_2,1,234,6.0,0.31101247816653554,0
dqn_agent_1_2,1,235,5.0,0.30945741577570285,0
dqn_agent_1_2,1,236,4.0,0.3079101286968243,0
dqn_agent_1_2,1,237,1.0,0.3063705780533402,0
dqn_agent_1_2,1,238,8.0,0.30483872516307353,0
dqn_agent_1_2,1,239,2.0,0.3033145315372582,0
dqn_agent_1_2,1,240,3.0,0.3017979588795719,0
dqn_agent_1_2,1,241,0.0,0.30028896908517405,0
dqn_agent_1_2,1,242,4.0,0.2987875242397482,0
dqn_agent_1_2,1,243,15.0,0.29729358661854943,0
dqn_agent_1_2,1,244,5.0,0.29580711868545667,0
dqn_agent_1_2,1,245,8.0,0.2943280830920294,0
dqn_agent_1_2,1,246,10.0,0.29285644267656924,0
dqn_agent_1_2,1,247,6.0,0.2913921604631864,0
dqn_agent_1_2,1,248,4.0,0.28993519966087045,0
dqn_agent_1_2,1,249,10.0,0.2884855236625661,0
dqn_agent_1_2,1,250,7.0,0.28704309604425327,0
dqn_agent_1_2,1,251,10.0,0.285607880564032,0
dqn_agent_1_2,1,252,7.0,0.28417984116121187,0
dqn_agent_1_2,1,253,9.0,0.2827589419554058,0
dqn_agent_1_2,1,254,6.0,0.28134514724562876,0
dqn_agent_1_2,1,255,7.0,0.2799384215094006,0
dqn_agent_1_2,1,256,5.0,0.27853872940185365,0
dqn_agent_1_2,1,257,14.0,0.27714603575484437,0
dqn_agent_1_2,1,258,15.0,0.2757603055760701,0
dqn_agent_1_2,1,259,2.0,0.2743815040481898,0
dqn_agent_1_2,1,260,2.0,0.2730095965279488,0
dqn_agent_1_2,1,261,8.0,0.27164454854530906,0
dqn_agent_1_2,1,262,9.0,0.2702863258025825,0
dqn_agent_1_2,1,263,9.0,0.2689348941735696,0
dqn_agent_1_2,1,264,6.0,0.26759021970270175,0
dqn_agent_1_2,1,265,3.0,0.2662522686041882,0
dqn_agent_1_2,1,266,6.0,0.2649210072611673,0
dqn_agent_1_2,1,267,7.0,0.26359640222486147,0
dqn_agent_1_2,1,268,6.0,0.26227842021373715,0
dqn_agent_1_2,1,269,2.0,0.2609670281126685,0
dqn_agent_1_2,1,270,8.0,0.25966219297210513,0
dqn_agent_1_2,1,271,10.0,0.2583638820072446,0
dqn_agent_1_2,1,272,8.0,0.2570720625972084,0
dqn_agent_1_2,1,273,12.0,0.25578670228422234,0
dqn_agent_1_2,1,274,7.0,0.25450776877280124,0
dqn_agent_1_2,1,275,7.0,0.2532352299289372,0
dqn_agent_1_2,1,276,10.0,0.2519690537792925,0
dqn_agent_1_2,1,277,8.0,0.2507092085103961,0
